"","PHYLLO09","PHYLLO10","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"Natrialba","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"Natrinema","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Natronobacterium","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Natronococcus","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Natronomonas","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"Natronorubrum","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"Naumovozyma","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Necator","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"X.Nectriaceae.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Negativicoccus","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"Neisseria","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"X.Neisseriaceae."," 0"," 0"," 0","88"," 0"," 0"," 0"," 0","96","12"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"X.Neisseriales."," 0"," 0"," 0","11"," 1"," 1"," 0"," 0","18"," 2"," 0"," 0"," 3"," 0"," 1"," 0"," 0"
"Nematostella","0","0","0","0","0","0","0","0","3","0","2","1","1","0","1","0","0"
"Neofusicoccum"," 0"," 0"," 0"," 0","12"," 3"," 0"," 0"," 3"," 1"," 5"," 0"," 0"," 1"," 0"," 0"," 1"
"Neosartorya","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0"
"Neptuniibacter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Nesterenkonia"," 1"," 1"," 0"," 1","10"," 0"," 8"," 7"," 1"," 0","40"," 2","29"," 3"," 6"," 7"," 1"
"Neurospora","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Niabella"," 0"," 0"," 0"," 0"," 4"," 0","11","37"," 0"," 0","39"," 0","77","21","28","49"," 0"
"Niastella","  0","  0","  0","  0"," 39","  0"," 18","149","  0","  0","133","  0","233"," 58"," 64","160","  0"
"Nitratifractor","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nitratireductor","0","0","0","0","0","0","0","0","0","0","0","0","1","0","7","0","0"
"Nitrincola","0","0","0","0","2","0","0","0","0","0","0","0","1","0","1","0","0"
"Nitritalea"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","22"," 1"," 0"," 0"," 0"," 0"," 0"," 2"," 0"
"Nitrobacter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Nitrococcus","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0"
"Nitrolancea"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0","27","35","25"," 0"
"Nitrosococcus","0","0","0","0","0","0","0","0","0","0","0","0","1","3","4","5","0"
"X.Nitrosomonadaceae.","0","0","0","0","6","0","0","0","0","6","2","0","0","0","0","5","0"
"Nitrosomonas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"X.Nitrosopumilaceae.","0","0","0","0","0","0","0","0","0","0","1","0","1","4","5","4","0"
"X.Nitrosopumilales."," 2"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 1"," 0"," 6"," 3","16"," 2"
"Nitrosopumilus"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 1"," 1"," 0"," 1"," 1"," 3","20"," 0"
"Nitrososphaera","  23","   0","   0","   0","   0","   0","  46","  41","   0","   0","  99","   0","  87"," 560"," 634","1008","  83"
"Nitrosospira"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","23"," 0","10"," 0"," 0","25"," 0"
"Nitrospina","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0"
"Nitrospira","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"X.Nitrospiraceae.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nocardia","0","0","0","0","3","0","0","0","0","0","2","0","0","2","0","9","0"
"X.Nocardiaceae.","0","0","0","0","2","0","0","0","1","0","9","0","0","0","0","1","0"
"X.Nocardioidaceae.","  0","  0","  0","  0"," 22","  0","  0"," 17","  0","  0"," 19","  0"," 38","114","110"," 78","  0"
"Nocardioides","  0","  0","  0","  0"," 48","  0","  0"," 19","  0","  0"," 44","  0"," 56","186","169","144","  0"
"X.Nocardiopsaceae.","0","0","0","0","0","0","0","1","0","0","1","1","4","1","3","1","0"
"Nocardiopsis","0","0","0","0","7","0","0","0","0","0","2","0","2","7","5","7","0"
"X.Noctuidae.","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nodularia","0","0","0","1","8","0","0","0","3","0","0","0","0","0","0","0","0"
"Nonlabens","0","0","0","0","0","0","0","1","1","0","0","2","2","0","0","0","0"
"Nonomuraea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Nosema","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"Nostoc"," 0"," 0"," 0"," 0","37"," 4"," 0"," 0","26"," 1"," 0"," 0"," 0"," 2"," 0"," 7"," 0"
"X.Nostocaceae."," 0"," 0"," 0"," 2","24"," 7"," 0"," 2","21"," 1"," 0"," 0"," 2"," 5"," 1"," 3"," 1"
"X.Nostocales."," 0"," 0"," 0"," 2","57","12"," 0"," 0","36"," 6"," 0"," 0"," 0"," 1"," 0"," 5"," 0"
"Novosphingobium","  0","  0","  0","  0"," 32","  0"," 22"," 41"," 19"," 12"," 63","  6"," 79"," 75"," 45","124"," 11"
"Nuclearia","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"X.Nudiviridae.","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"X.Nymphalidae.","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"Oceanibaculum","0","0","0","0","0","0","0","0","1","0","1","0","0","3","0","1","0"
"Oceanibulbus","0","0","0","0","1","0","0","3","2","0","1","0","0","1","0","1","0"
"Oceanicaulis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Oceanicola","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","2","1"
"Oceanimonas","0","0","0","0","0","0","0","0","0","2","1","0","2","0","0","0","0"
"Oceaniovalibus","0","0","0","0","1","0","0","0","0","0","2","0","1","1","0","0","0"
"Oceanithermus","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0"
"Oceanobacillus","0","0","0","0","0","0","0","0","0","0","6","0","2","0","0","2","0"
"X.Oceanospirillaceae.","0","0","0","0","1","0","1","0","1","0","0","1","2","0","3","1","0"
"X.Oceanospirillales.","1","0","0","0","2","0","3","1","0","0","3","1","2","1","1","0","0"
"Ochrobactrum","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Octadecabacter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Odoribacter","0","0","0","0","0","0","0","1","0","0","1","0","3","2","2","2","0"
"Oenococcus","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"Ogataea","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"Oleispira","0","0","0","0","0","0","0","0","1","0","2","0","3","0","0","0","0"
"X.Oligohymenophorea.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0"
"Oligotropha","0","0","0","0","0","1","0","0","0","0","0","1","3","2","1","1","0"
"Olsenella","0","0","0","0","0","0","1","1","1","0","8","0","5","1","0","3","0"
"Onchocerca","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"X.Onygenales.","0","0","0","1","6","1","1","1","1","2","1","0","0","2","2","1","0"
"Ophiocordyceps","0","0","0","0","0","0","0","1","1","0","5","0","0","0","0","0","0"
"Ophiostoma","0","1","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0"
"X.Ophiostomataceae.","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"X.Opitutaceae.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","0"
"X.Opitutae.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Opitutus","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0"
"X.Orbaceae.","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0"
"Orbilia","0","0","0","1","0","0","0","2","1","0","2","0","0","0","0","0","0"
"X.Orbiliaceae.","0","0","0","0","4","0","1","0","1","0","0","0","0","0","0","0","0"
"Oribacterium","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"Ornithobacterium","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Oscillatoria"," 2"," 0"," 0"," 1","12"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 6"," 4"," 3"," 0"
"X.Oscillatoriales."," 0"," 0"," 0"," 2","40"," 4"," 3"," 1","13"," 0"," 4"," 0"," 3","17"," 8"," 9"," 4"
"Oscillibacter","2","0","1","0","0","0","3","0","0","0","6","1","4","1","2","0","1"
"Oscillochloris"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 5","12"," 4"," 1"
"Owenweeksia","0","2","0","0","0","0","1","0","0","0","2","0","3","1","2","4","0"
"Oxalobacter","0","0","0","0","0","0","0","2","0","1","0","2","0","0","0","2","0"
"X.Oxalobacteraceae.","  0","  0","  0","  0"," 44","  0","  8","133","  0","  0","266","  0","331"," 40"," 32","118","  0"
"Oxytricha"," 0"," 0"," 0"," 0","27"," 0"," 0"," 0","57"," 0"," 0"," 0","35"," 0"," 0"," 0"," 0"
"X.Oxytrichidae.","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0"
"X.Paenibacillaceae."," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 6"," 4"," 0"," 0"," 0","20","11","16"," 1"," 0"
"Paenibacillus","  0","  0","  0","  0"," 20","  0","107","448","155"," 34"," 75","  7","399","177"," 70"," 85","  8"
"Paenisporosarcina","0","0","0","0","1","0","1","0","2","0","0","0","3","0","0","0","0"
"Paludibacter","0","0","0","0","0","0","1","1","0","1","3","0","4","2","0","6","0"
"Pandoraea"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","37"," 0"
"Pantoea","   0","   0","   0"," 157"," 800"," 617"," 562"," 331","1056","  59","1838","1000","2109","   5","  69","   0","   0"
"Parabacteroides","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"Parachlamydia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"X.Parachlamydiaceae.","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"Paracoccidioides","0","0","0","0","3","0","1","0","1","2","0","0","1","0","0","0","1"
"Paracoccus"," 0"," 0"," 0"," 0"," 6"," 0"," 0","10"," 5"," 0"," 2"," 0"," 4"," 4"," 3"," 0"," 0"
"Paramecium","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"X.Paramyxoviridae.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"Paraphaeosphaeria","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"Paraprevotella","0","0","0","0","0","0","0","0","0","0","4","0","1","1","0","4","0"
"Pararge","2","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0"
"Parascardovia","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"Parastagonospora","  5","  4","  2","  9"," 62"," 27"," 22"," 51"," 16"," 21","117"," 11","113"," 15"," 23"," 33","  9"
"Parasutterella","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
"X.Parcubacteria.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Parvibaculum","0","0","0","0","6","0","2","0","7","3","3","1","0","0","3","1","0"
"Parvimonas","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0"
"Parvularcula","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0"
"Pasteurella","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"X.Pasteurellaceae.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Patulibacter"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 8"," 0"," 0","19","30"," 9"," 0"
"Pectinophora","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Pectobacterium"," 0"," 0"," 0"," 0"," 1","80"," 3"," 7"," 2"," 0"," 9"," 3"," 7"," 0"," 6"," 1"," 0"
"Pediculus","0","0","2","0","1","0","0","0","0","5","1","0","1","0","0","0","0"
"Pediococcus","0","0","0","1","1","0","0","0","0","3","0","2","1","0","0","1","0"
"Pedobacter","  0","276","  0","  0"," 41","  0"," 13"," 47"," 42","  0","403","  0","134"," 51","  5","147","  0"
"Pedosphaera"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","14"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"Pelagibaca","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0"
"Pelagibacterium","0","0","0","0","1","0","0","0","0","0","3","0","8","0","0","0","0"
"Pelistega","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0"
"Pelobacter","0","0","0","0","0","0","1","0","0","0","1","0","1","1","2","2","0"
"Pelodictyon","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"Pelosinus","0","0","0","0","4","0","0","0","0","0","0","0","0","0","1","0","0"
"Pelotomaculum","0","0","0","0","1","0","0","0","0","0","0","0","2","1","0","1","0"
"Peltigera","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"Penicillium","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0"
"Peptoclostridium","2","0","1","0","3","0","5","3","1","1","9","0","6","2","4","8","1"
"X.Peptococcaceae.","0","0","0","0","2","0","2","0","1","0","3","0","0","2","0","4","0"
"Peptoniphilus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"X.Peptostreptococcaceae.","0","0","0","0","1","0","0","0","0","0","5","0","1","1","0","1","0"
"Peptostreptococcus","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"Periplaneta","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Perkinsus","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"X.Peronosporales.","0","0","0","0","0","2","3","0","1","0","4","0","9","0","0","3","0"
"Persephonella","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Pestalotiopsis"," 0"," 0"," 0"," 0","11"," 0"," 2"," 0"," 1"," 5"," 2"," 0"," 3"," 7"," 2"," 0"," 0"
"Phaeobacter","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0"
"Phaeodactylum","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"Phaeospirillum","0","1","0","0","1","0","1","1","0","1","1","0","0","4","4","4","1"
"Phakopsora","0","0","0","0","7","3","0","0","0","0","0","0","0","0","0","2","0"
"Phanerochaete","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0"
"Phascolarctobacterium","0","0","0","0","0","0","3","0","0","0","4","0","2","1","0","3","2"
"Phenylobacterium","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0"
"Phialocephala","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"Phikzlikevirus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Photobacterium","0","0","0","1","1","0","0","1","0","2","1","0","2","0","0","1","0"
"Photorhabdus","0","1","0","0","0","6","0","0","0","3","3","0","5","0","0","0","0"
"Phycisphaera","0","0","0","0","0","1","0","0","0","0","0","0","0","3","2","8","0"
"X.Phyllobacteriaceae."," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 3"," 0"," 4"," 2"," 0"," 4"," 3","11","16"," 0"
"Phyllobacterium","0","0","0","0","0","0","0","2","0","0","1","0","0","5","3","0","0"
"Phytomonas","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"Phytophthora"," 0"," 1"," 0"," 0"," 8"," 4"," 7"," 4"," 4"," 0","22"," 2","37"," 0"," 1","16"," 0"
"Pirellula"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 0"," 2"," 0"," 1"," 0"," 1","11"," 5","10"," 0"
"Piriformospora","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"Piscirickettsia","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"Planctomyces"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 1"," 1"," 0"," 0","16","13","13"," 1"
"X.Planctomycetaceae."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","17"," 6","41"," 0"
"X.Planctomycetales."," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 2"," 0"," 6","10"," 3"
"X.Planctomycetes.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"X.Planctomycetia.","0","0","0","0","1","0","0","2","0","1","2","0","0","0","2","4","0"
"Planktothrix","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Planobispora","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"X.Planococcaceae."," 8"," 0"," 0"," 0"," 9"," 5"," 7"," 4"," 2"," 6","22"," 2","19","18","12","19"," 7"
"Planococcus"," 0"," 0"," 0"," 0"," 2"," 0"," 5"," 2"," 1"," 0"," 8"," 2"," 4"," 2"," 4","14"," 1"
"Planomicrobium"," 0"," 1"," 0"," 0"," 9"," 4"," 5"," 5"," 2"," 1"," 9"," 1"," 5"," 8"," 2","14"," 2"
"Plasmodium","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"X.Pleosporaceae."," 12","  2","  0","  0","152"," 50","201","155"," 79"," 84","938"," 50","676","163","176","130"," 44"
"X.Pleosporales.","  24","  30","   0","  25"," 483"," 168"," 471"," 435"," 277"," 252","2315"," 172","1809"," 469"," 359"," 390"," 115"
"Plesiocystis","0","0","0","0","3","0","0","0","0","0","0","0","0","6","0","2","0"
"Plesiomonas","0","0","0","0","1","0","1","0","1","0","0","1","1","0","0","0","0"
"Pleurocapsa","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","1","0"
"X.Pleurocapsales.","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"Pleurotus","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Plicaturopsis","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"Pneumocystis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Podospora","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"X.Podoviridae.","  0","  3","  0","  0","181","  0","  0","  0","  0","  3","  3","  0","  6","  2","  0","  0","  0"
"Polaribacter","0","0","0","0","3","0","2","2","1","0","0","0","2","3","1","2","0"
"Polaromonas"," 0"," 2"," 0"," 0"," 5"," 0"," 0"," 2"," 3"," 1","26"," 2","12"," 9"," 7","37"," 0"
"X.Polyangiaceae."," 0"," 0"," 0"," 0","11"," 0"," 0"," 0"," 0"," 1"," 2"," 0"," 0"," 5"," 1","10"," 0"
"Polynucleobacter","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"X.Polyporales.","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"Polysphondylium","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Pontibacter","  3","  1","  0","  0","  8","  0"," 26","103","  6","  7"," 56","  5","102"," 33"," 29"," 73"," 11"
"X.Poribacteria.","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"X.Porphyromonadaceae."," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 6"," 1","10"," 0"," 0"," 2"," 0"
"Porphyromonas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Portunus","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Prasinovirus","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"Prevotella"," 0"," 0"," 0"," 0"," 3"," 0"," 4"," 0"," 0"," 0","75"," 0","42","40","30","99"," 6"
"X.Prevotellaceae.","0","0","0","0","1","0","2","0","0","0","3","0","5","4","6","4","0"
"Prochlorococcus","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","1"
"X.Promicromonosporaceae.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"X.Propionibacteriaceae.","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","6","0"
"Propionibacterium","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Propionimicrobium","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0"
"Prosthecochloris","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"X.Proteobacteria.","   0"," 194","   0","   0","1837","  10"," 434"," 601","1334"," 314","7250"," 923","4641","3019","1333","5271","   0"
"Proteus","0","0","0","2","2","0","1","1","2","1","3","3","0","0","0","8","0"
"Providencia","  0","  0","  0","  0"," 27","  3"," 69","179","  1","  3"," 45","  5","  5","  0","  0","799","  0"
"Pseudanabaena","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"Pseudoalteromonas"," 0"," 0"," 0"," 0"," 1"," 1"," 0"," 0"," 1"," 1","10"," 0"," 0"," 2"," 1"," 8"," 0"
"Pseudocercospora"," 0"," 0"," 0"," 0","35"," 4"," 1"," 2","18"," 8"," 8"," 0"," 9"," 1"," 3"," 0"," 0"
"Pseudoflavonifractor","0","0","0","0","1","0","0","1","0","0","1","1","0","7","2","1","0"
"Pseudogulbenkiania","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0"
"Pseudogymnoascus","0","0","0","0","5","0","0","2","0","0","3","0","0","4","0","1","0"
"X.Pseudomonadaceae."," 16","  0","  0"," 46","404","  0"," 82"," 66","267"," 19","275"," 97","935","106"," 73","159"," 73"
"X.Pseudomonadales.","  0"," 36","  0"," 19","224"," 37"," 90"," 83","110"," 99","432"," 49","315"," 65"," 11"," 31","  0"
"Pseudomonas","   94","    0","    0"," 1119"," 5749","    0"," 1526"," 1410"," 4497","  238"," 3371"," 1151","10268"," 1306","  645"," 1976","  575"
"Pseudonocardia"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10"," 4","17"," 0"
"X.Pseudonocardiaceae."," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 0","27","12","21"," 0"
"Pseudoramibacter","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"Pseudovibrio","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","6","0"
"Pseudoxanthomonas","0","0","0","0","4","0","0","0","7","1","0","0","1","0","3","0","0"
"Pseudozyma"," 1"," 0"," 0"," 4"," 4"," 3"," 0"," 1"," 3"," 1"," 6"," 1","12"," 5"," 5"," 4","10"
"Psychrobacter","  0","  0","  0","  0","  9","  4"," 35"," 19","  1","  1","163","  8","122"," 11"," 13"," 29","  0"
"Psychroflexus","0","0","0","0","0","0","0","0","1","0","8","0","3","0","0","0","0"
"Psychromonas","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0"
"Puccinia"," 0"," 0"," 1"," 3","66","27"," 9"," 1","27"," 4"," 9"," 2"," 3","16"," 4","27"," 7"
"X.Pucciniales.","0","0","0","0","4","0","0","0","0","0","0","0","0","2","0","1","2"
"Punctularia","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"Pusillimonas","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Pyramidobacter","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","1","0"
"Pyrenophora","  4","  6","  0"," 12","109"," 48"," 69"," 46"," 51"," 36","363"," 33","238"," 65"," 61"," 33"," 25"
"Pyrobaculum","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Pyrococcus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Pyronema","0","0","0","0","2","0","0","0","2","0","0","0","1","0","0","1","0"
"Pythium","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Rahnella","  0","  0","  0","  3","447"," 23","  0","  0","  0","  0"," 21","  0"," 11","  0","  0","  0","  0"
"Ralstonia"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13"," 0"," 0"," 0"," 0"," 9"," 0"
"Ramlibacter"," 0"," 1"," 0"," 0"," 5"," 0"," 0"," 8"," 0"," 0","44"," 2","32","23","10","38"," 0"
"Raoultella","0","0","0","0","2","0","3","1","0","5","2","1","2","0","1","0","0"
"Raphidiopsis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"X.Reduviidae.","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"Reinekea","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"Renibacterium","0","0","0","1","4","1","1","0","0","0","1","0","4","4","4","1","1"
"Reticulomyxa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"X.Retroviridae.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"X.Rhabditida.","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0"
"Rheinheimera","0","0","0","0","0","0","0","1","1","0","0","0","0","0","2","0","0"
"Rhipicephalus","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"X.Rhizobiaceae.","   0","  13","   0","   0","  20","   0","  14","  38","  22","   0"," 230","   0","  75"," 291"," 170","1219","  17"
"X.Rhizobiales.","  0","  0","  0","  0"," 40","  0","  0"," 20","  0","  0","297","  0","160","552","422","931","  0"
"Rhizobium","  0","  0","  0","  0","  6","  0","  0","  2","  1","  0"," 44","  0"," 23"," 50"," 48","222","  0"
"Rhizoctonia","0","0","2","0","4","1","0","0","7","0","0","0","1","1","0","0","0"
"Rhizophagus","0","0","0","0","7","2","0","0","0","0","3","0","2","3","1","0","1"
"Rhizopus","0","0","0","0","0","3","0","0","0","0","1","0","7","4","2","0","1"
"Rhodanobacter","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"Rhodnius"," 0"," 0"," 2"," 2"," 0"," 1"," 0"," 2"," 0","10"," 2"," 0"," 1"," 0"," 0"," 0"," 0"
"Rhodobacter"," 0"," 0"," 0"," 0"," 7"," 5"," 0"," 1"," 0"," 1","10"," 0","10"," 4"," 1"," 3"," 0"
"X.Rhodobacteraceae.","  2","  0","  0","  9","134","  3"," 26","193"," 60"," 16","148"," 10","200","214","163","180"," 40"
"X.Rhodobacterales."," 0"," 0"," 0"," 0","15"," 0"," 2"," 5"," 3"," 4"," 6"," 1","10"," 9"," 4","10"," 0"
"Rhodococcus"," 0"," 0"," 0"," 0","15"," 0"," 0"," 0"," 0"," 0","42"," 0","32","45","48","17"," 0"
